"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2022-01-27,"HU","Hungary","Europe",19213,1490489,64,41151
2022-01-28,"HU","Hungary","Europe",17869,1508358,78,41229
2022-01-29,"HU","Hungary","Europe",0,1508358,0,41229
2022-01-30,"HU","Hungary","Europe",0,1508358,0,41229
2022-01-31,"HU","Hungary","Europe",45047,1553405,176,41405
2022-02-01,"HU","Hungary","Europe",9422,1562827,66,41471
2022-02-02,"HU","Hungary","Europe",19690,1582517,77,41548
2022-02-03,"HU","Hungary","Europe",17894,1600411,88,41636
2022-02-04,"HU","Hungary","Europe",16435,1616846,105,41741
2022-02-05,"HU","Hungary","Europe",0,1616846,0,41741
2022-02-06,"HU","Hungary","Europe",0,1616846,0,41741
2022-02-07,"HU","Hungary","Europe",33716,1650562,234,41975
2022-02-08,"HU","Hungary","Europe",7053,1657615,94,42069
2022-02-09,"HU","Hungary","Europe",13932,1671547,101,42170
2022-02-10,"HU","Hungary","Europe",12885,1684432,99,42269
2022-02-11,"HU","Hungary","Europe",11559,1695991,91,42360
2022-02-12,"HU","Hungary","Europe",0,1695991,0,42360
2022-02-13,"HU","Hungary","Europe",0,1695991,0,42360
2022-02-14,"HU","Hungary","Europe",21081,1717072,271,42631
2022-02-15,"HU","Hungary","Europe",4411,1721483,123,42754
2022-02-16,"HU","Hungary","Europe",8883,1730366,97,42851
2022-02-17,"HU","Hungary","Europe",8578,1738944,115,42966
2022-02-18,"HU","Hungary","Europe",7480,1746424,100,43066
2022-02-19,"HU","Hungary","Europe",0,1746424,0,43066
2022-02-20,"HU","Hungary","Europe",0,1746424,0,43066
2022-02-21,"HU","Hungary","Europe",13261,1759685,233,43299
2022-02-22,"HU","Hungary","Europe",3193,1762878,131,43430
2022-02-23,"HU","Hungary","Europe",6286,1769164,132,43562
2022-02-24,"HU","Hungary","Europe",5512,1774676,102,43664
2022-02-25,"HU","Hungary","Europe",4498,1779174,88,43752
2022-02-26,"HU","Hungary","Europe",0,1779174,0,43752
2022-02-27,"HU","Hungary","Europe",0,1779174,0,43752
2022-02-28,"HU","Hungary","Europe",8370,1787544,197,43949
2022-03-01,"HU","Hungary","Europe",2037,1789581,102,44051
2022-03-02,"HU","Hungary","Europe",3539,1793120,83,44134
2022-03-03,"HU","Hungary","Europe",3862,1796982,77,44211
2022-03-04,"HU","Hungary","Europe",3064,1800046,75,44286
2022-03-05,"HU","Hungary","Europe",0,1800046,0,44286
2022-03-06,"HU","Hungary","Europe",0,1800046,0,44286
2021-12-06,"IS","Iceland","Europe",91,18554,0,35
2021-12-07,"IS","Iceland","Europe",110,18664,0,35
2021-12-08,"IS","Iceland","Europe",126,18790,0,35
2021-12-09,"IS","Iceland","Europe",129,18919,0,35
2021-12-10,"IS","Iceland","Europe",156,19075,0,35
2021-12-11,"IS","Iceland","Europe",105,19180,0,35
2021-12-12,"IS","Iceland","Europe",148,19328,0,35
2021-12-13,"IS","Iceland","Europe",106,19434,0,35
2021-12-14,"IS","Iceland","Europe",134,19568,1,36
2021-12-15,"IS","Iceland","Europe",164,19732,0,36
2021-12-16,"IS","Iceland","Europe",144,19876,0,36
2021-12-17,"IS","Iceland","Europe",187,20063,0,36
2021-12-18,"IS","Iceland","Europe",195,20258,0,36
2021-12-19,"IS","Iceland","Europe",211,20469,0,36
2021-12-20,"IS","Iceland","Europe",211,20680,0,36
2021-12-21,"IS","Iceland","Europe",241,20921,0,36
2021-12-22,"IS","Iceland","Europe",309,21230,1,37
2021-12-23,"IS","Iceland","Europe",319,21549,0,37
2021-12-24,"IS","Iceland","Europe",491,22040,0,37
2021-12-25,"IS","Iceland","Europe",488,22528,0,37
2021-12-26,"IS","Iceland","Europe",520,23048,0,37
2021-12-27,"IS","Iceland","Europe",470,23518,0,37
2021-12-28,"IS","Iceland","Europe",671,24189,0,37
2021-12-29,"IS","Iceland","Europe",893,25082,0,37
2021-12-30,"IS","Iceland","Europe",827,25909,0,37
2021-12-31,"IS","Iceland","Europe",926,26835,0,37
2022-01-01,"IS","Iceland","Europe",1597,28432,0,37
2022-01-02,"IS","Iceland","Europe",1076,29508,0,37
2022-01-03,"IS","Iceland","Europe",672,30180,0,37
2022-01-04,"IS","Iceland","Europe",881,31061,0,37
2022-01-05,"IS","Iceland","Europe",1466,32527,1,38
2022-01-06,"IS","Iceland","Europe",1238,33765,0,38
2022-01-07,"IS","Iceland","Europe",1378,35143,1,39
2022-01-08,"IS","Iceland","Europe",1315,36458,0,39
2022-01-09,"IS","Iceland","Europe",1250,37708,0,39
2022-01-10,"IS","Iceland","Europe",1050,38758,1,40
2022-01-11,"IS","Iceland","Europe",1104,39862,1,41
2022-01-12,"IS","Iceland","Europe",1236,41098,0,41
2022-01-13,"IS","Iceland","Europe",1208,42306,1,42
2022-01-14,"IS","Iceland","Europe",1215,43521,0,42
2022-01-15,"IS","Iceland","Europe",1235,44756,1,43
2022-01-16,"IS","Iceland","Europe",1208,45964,1,44
2022-01-17,"IS","Iceland","Europe",1137,47101,0,44
2022-01-18,"IS","Iceland","Europe",1194,48295,0,44
2022-01-19,"IS","Iceland","Europe",1451,49746,0,44
2022-01-20,"IS","Iceland","Europe",1583,51329,0,44
2022-01-21,"IS","Iceland","Europe",1397,52726,0,44
2022-01-22,"IS","Iceland","Europe",1670,54396,0,44
2022-01-23,"IS","Iceland","Europe",1224,55620,0,44
2022-01-24,"IS","Iceland","Europe",1253,56873,0,44
2022-01-25,"IS","Iceland","Europe",1300,58173,0,44
2022-01-26,"IS","Iceland","Europe",1614,59787,1,45
2022-01-27,"IS","Iceland","Europe",1598,61385,0,45
2022-01-28,"IS","Iceland","Europe",1612,62997,1,46
2022-01-29,"IS","Iceland","Europe",1293,64290,0,46
2022-01-30,"IS","Iceland","Europe",1438,65728,0,46
2022-01-31,"IS","Iceland","Europe",935,66663,0,46
2022-02-01,"IS","Iceland","Europe",931,67594,0,46
2022-02-02,"IS","Iceland","Europe",1347,68941,0,46
2022-02-03,"IS","Iceland","Europe",1428,70369,1,47
2022-02-04,"IS","Iceland","Europe",1500,71869,0,47
2022-02-05,"IS","Iceland","Europe",1253,73122,2,49
2022-02-06,"IS","Iceland","Europe",1883,75005,0,49
2022-02-07,"IS","Iceland","Europe",1455,76460,0,49
2022-02-08,"IS","Iceland","Europe",1501,77961,1,50
2022-02-09,"IS","Iceland","Europe",1352,79313,0,50
2022-02-10,"IS","Iceland","Europe",2274,81587,0,50
2022-02-11,"IS","Iceland","Europe",2169,83756,2,52
2022-02-12,"IS","Iceland","Europe",1880,85636,2,54
2022-02-13,"IS","Iceland","Europe",2078,87714,0,54
2022-02-14,"IS","Iceland","Europe",2079,89793,1,55
2022-02-15,"IS","Iceland","Europe",1954,91747,0,55
2022-02-16,"IS","Iceland","Europe",1874,93621,1,56
2022-02-17,"IS","Iceland","Europe",2601,96222,2,58
2022-02-18,"IS","Iceland","Europe",2962,99184,0,58
2022-02-19,"IS","Iceland","Europe",2417,101601,0,58
2022-02-20,"IS","Iceland","Europe",2840,104441,0,58
2022-02-21,"IS","Iceland","Europe",2178,106619,0,58
2022-02-22,"IS","Iceland","Europe",2495,109114,1,59
2022-02-23,"IS","Iceland","Europe",2515,111629,1,60
2022-02-24,"IS","Iceland","Europe",2886,114515,0,60
2022-02-25,"IS","Iceland","Europe",3646,118161,1,61
2022-02-26,"IS","Iceland","Europe",4459,122620,0,61
2022-02-27,"IS","Iceland","Europe",4862,127482,0,61
2022-02-28,"IS","Iceland","Europe",1746,129228,0,61
2022-03-01,"IS","Iceland","Europe",1096,130324,1,62
2022-03-02,"IS","Iceland","Europe",3356,133680,3,65
2022-03-03,"IS","Iceland","Europe",2305,135985,0,65
2022-03-04,"IS","Iceland","Europe",2529,138514,3,68
2022-03-05,"IS","Iceland","Europe",2560,141074,1,69
2022-03-06,"IS","Iceland","Europe",2086,143160,0,69
2021-12-06,"IN","India","South-East Asia",8306,34641561,211,473537
2021-12-07,"IN","India","South-East Asia",6822,34648383,220,473757
2021-12-08,"IN","India","South-East Asia",8439,34656822,195,473952
2021-12-09,"IN","India","South-East Asia",9419,34666241,159,474111
2021-12-10,"IN","India","South-East Asia",8503,34674744,624,474735
2021-12-11,"IN","India","South-East Asia",7992,34682736,393,475128
2021-12-12,"IN","India","South-East Asia",7774,34690510,306,475434
2021-12-13,"IN","India","South-East Asia",7350,34697860,202,475636
2021-12-14,"IN","India","South-East Asia",5784,34703644,252,475888
2021-12-15,"IN","India","South-East Asia",6984,34710628,247,476135
2021-12-16,"IN","India","South-East Asia",7974,34718602,343,476478
2021-12-17,"IN","India","South-East Asia",7447,34726049,391,476869
2021-12-18,"IN","India","South-East Asia",7145,34733194,289,477158
2021-12-19,"IN","India","South-East Asia",7081,34740275,264,477422
2021-12-20,"IN","India","South-East Asia",6563,34746838,132,477554
2021-12-21,"IN","India","South-East Asia",5326,34752164,453,478007
2021-12-22,"IN","India","South-East Asia",6317,34758481,318,478325
2021-12-23,"IN","India","South-East Asia",7495,34765976,434,478759
2021-12-24,"IN","India","South-East Asia",6650,34772626,374,479133
2021-12-25,"IN","India","South-East Asia",7189,34779815,387,479520
2021-12-26,"IN","India","South-East Asia",6987,34786802,162,479682
2021-12-27,"IN","India","South-East Asia",6531,34793333,315,479997
2021-12-28,"IN","India","South-East Asia",6358,34799691,293,480290
2021-12-29,"IN","India","South-East Asia",9195,34808886,302,480592
2021-12-30,"IN","India","South-East Asia",13154,34822040,268,480860
2021-12-31,"IN","India","South-East Asia",16764,34838804,220,481080
2022-01-01,"IN","India","South-East Asia",22775,34861579,406,481486
2022-01-02,"IN","India","South-East Asia",27553,34889132,284,481770
2022-01-03,"IN","India","South-East Asia",33750,34922882,123,481893
2022-01-04,"IN","India","South-East Asia",37379,34960261,124,482017
2022-01-05,"IN","India","South-East Asia",58097,35018358,534,482551
2022-01-06,"IN","India","South-East Asia",90928,35109286,325,482876
2022-01-07,"IN","India","South-East Asia",117100,35226386,302,483178
2022-01-08,"IN","India","South-East Asia",141986,35368372,285,483463
2022-01-09,"IN","India","South-East Asia",159632,35528004,327,483790
2022-01-10,"IN","India","South-East Asia",179723,35707727,146,483936
2022-01-11,"IN","India","South-East Asia",168063,35875790,277,484213
2022-01-12,"IN","India","South-East Asia",194720,36070510,442,484655
2022-01-13,"IN","India","South-East Asia",247417,36317927,380,485035
2022-01-14,"IN","India","South-East Asia",264202,36582129,315,485350
2022-01-15,"IN","India","South-East Asia",268833,36850962,402,485752
2022-01-16,"IN","India","South-East Asia",271202,37122164,314,486066
2022-01-17,"IN","India","South-East Asia",258089,37380253,385,486451
2022-01-18,"IN","India","South-East Asia",238018,37618271,310,486761
2022-01-19,"IN","India","South-East Asia",282970,37901241,441,487202
2022-01-20,"IN","India","South-East Asia",317532,38218773,491,487693
2022-01-21,"IN","India","South-East Asia",347254,38566027,703,488396
2022-01-22,"IN","India","South-East Asia",337704,38903731,488,488884
2022-01-23,"IN","India","South-East Asia",333533,39237264,525,489409
2022-01-24,"IN","India","South-East Asia",306064,39543328,439,489848
2022-01-25,"IN","India","South-East Asia",255874,39799202,614,490462
2022-01-26,"IN","India","South-East Asia",285914,40085116,665,491127
2022-01-27,"IN","India","South-East Asia",286384,40371500,573,491700
2022-01-28,"IN","India","South-East Asia",251209,40622709,627,492327
2022-01-29,"IN","India","South-East Asia",235532,40858241,871,493198
2022-01-30,"IN","India","South-East Asia",234281,41092522,893,494091
2022-01-31,"IN","India","South-East Asia",209918,41302440,959,495050
2022-02-01,"IN","India","South-East Asia",167059,41469499,1192,496242
2022-02-02,"IN","India","South-East Asia",161386,41630885,1733,497975
2022-02-03,"IN","India","South-East Asia",172433,41803318,1008,498983
2022-02-04,"IN","India","South-East Asia",149394,41952712,1072,500055
2022-02-05,"IN","India","South-East Asia",127952,42080664,1059,501114
2022-02-06,"IN","India","South-East Asia",107474,42188138,865,501979
2022-02-07,"IN","India","South-East Asia",83876,42272014,895,502874
2022-02-08,"IN","India","South-East Asia",67597,42339611,1188,504062
2022-02-09,"IN","India","South-East Asia",71365,42410976,1217,505279
2022-02-10,"IN","India","South-East Asia",67084,42478060,1241,506520
2022-02-11,"IN","India","South-East Asia",58077,42536137,657,507177
2022-02-12,"IN","India","South-East Asia",50407,42586544,804,507981
2022-02-13,"IN","India","South-East Asia",44877,42631421,684,508665
2022-02-14,"IN","India","South-East Asia",34113,42665534,346,509011
2022-02-15,"IN","India","South-East Asia",27409,42692943,347,509358
2022-02-16,"IN","India","South-East Asia",30615,42723558,514,509872
2022-02-17,"IN","India","South-East Asia",30757,42754315,541,510413
2022-02-18,"IN","India","South-East Asia",25920,42780235,492,510905
2022-02-19,"IN","India","South-East Asia",22270,42802505,325,511230
2022-02-20,"IN","India","South-East Asia",19968,42822473,673,511903
2022-02-21,"IN","India","South-East Asia",16051,42838524,206,512109
2022-02-22,"IN","India","South-East Asia",13405,42851929,235,512344
2022-02-23,"IN","India","South-East Asia",15102,42867031,278,512622
2022-02-24,"IN","India","South-East Asia",14148,42881179,302,512924
2022-02-25,"IN","India","South-East Asia",13166,42894345,302,513226
2022-02-26,"IN","India","South-East Asia",11499,42905844,255,513481
2022-02-27,"IN","India","South-East Asia",10273,42916117,243,513724
2022-02-28,"IN","India","South-East Asia",8013,42924130,119,513843
2022-03-01,"IN","India","South-East Asia",6915,42931045,180,514023
2022-03-02,"IN","India","South-East Asia",7554,42938599,223,514246
2022-03-03,"IN","India","South-East Asia",6561,42945160,142,514388
2022-03-04,"IN","India","South-East Asia",6396,42951556,201,514589
2022-03-05,"IN","India","South-East Asia",5921,42957477,289,514878
2022-03-06,"IN","India","South-East Asia",5476,42962953,158,515036
2021-12-06,"ID","Indonesia","South-East Asia",130,4257815,9,143876
2021-12-07,"ID","Indonesia","South-East Asia",261,4258076,17,143893
2021-12-08,"ID","Indonesia","South-East Asia",264,4258340,16,143909
2021-12-09,"ID","Indonesia","South-East Asia",220,4258560,9,143918
2021-12-10,"ID","Indonesia","South-East Asia",192,4258752,5,143923
2021-12-11,"ID","Indonesia","South-East Asia",228,4258980,6,143929
2021-12-12,"ID","Indonesia","South-East Asia",163,4259143,7,143936
2021-12-13,"ID","Indonesia","South-East Asia",106,4259249,12,143948
2021-12-14,"ID","Indonesia","South-East Asia",190,4259439,12,143960
2021-12-15,"ID","Indonesia","South-East Asia",205,4259644,9,143969
2021-12-16,"ID","Indonesia","South-East Asia",213,4259857,10,143979
2021-12-17,"ID","Indonesia","South-East Asia",291,4260148,7,143986
2021-12-18,"ID","Indonesia","South-East Asia",232,4260380,12,143998
2021-12-19,"ID","Indonesia","South-East Asia",164,4260544,4,144002
2021-12-20,"ID","Indonesia","South-East Asia",133,4260677,11,144013
2021-12-21,"ID","Indonesia","South-East Asia",216,4260893,11,144024
2021-12-22,"ID","Indonesia","South-East Asia",179,4261072,10,144034
2021-12-23,"ID","Indonesia","South-East Asia",136,4261208,8,144042
2021-12-24,"ID","Indonesia","South-East Asia",204,4261412,5,144047
2021-12-25,"ID","Indonesia","South-East Asia",255,4261667,6,144053
2021-12-26,"ID","Indonesia","South-East Asia",92,4261759,2,144055
2021-12-27,"ID","Indonesia","South-East Asia",120,4261879,8,144063
2021-12-28,"ID","Indonesia","South-East Asia",278,4262157,8,144071
2021-12-29,"ID","Indonesia","South-East Asia",194,4262351,10,144081
2021-12-30,"ID","Indonesia","South-East Asia",189,4262540,7,144088
2021-12-31,"ID","Indonesia","South-East Asia",180,4262720,6,144094
2022-01-01,"ID","Indonesia","South-East Asia",274,4262994,2,144096
2022-01-02,"ID","Indonesia","South-East Asia",174,4263168,1,144097
2022-01-03,"ID","Indonesia","South-East Asia",265,4263433,5,144102
2022-01-04,"ID","Indonesia","South-East Asia",299,4263732,3,144105
2022-01-05,"ID","Indonesia","South-East Asia",404,4264136,4,144109
2022-01-06,"ID","Indonesia","South-East Asia",533,4264669,7,144116
2022-01-07,"ID","Indonesia","South-East Asia",518,4265187,5,144121
2022-01-08,"ID","Indonesia","South-East Asia",479,4265666,6,144127
2022-01-09,"ID","Indonesia","South-East Asia",529,4266195,2,144129
2022-01-10,"ID","Indonesia","South-East Asia",454,4266649,7,144136
2022-01-11,"ID","Indonesia","South-East Asia",802,4267451,8,144144
2022-01-12,"ID","Indonesia","South-East Asia",646,4268097,6,144150
2022-01-13,"ID","Indonesia","South-East Asia",793,4268890,5,144155
2022-01-14,"ID","Indonesia","South-East Asia",850,4269740,8,144163
2022-01-15,"ID","Indonesia","South-East Asia",1054,4270794,4,144167
2022-01-16,"ID","Indonesia","South-East Asia",855,4271649,3,144170
2022-01-17,"ID","Indonesia","South-East Asia",772,4272421,4,144174
2022-01-18,"ID","Indonesia","South-East Asia",1362,4273783,9,144183
2022-01-19,"ID","Indonesia","South-East Asia",1745,4275528,9,144192
2022-01-20,"ID","Indonesia","South-East Asia",2116,4277644,7,144199
2022-01-21,"ID","Indonesia","South-East Asia",2604,4280248,2,144201
2022-01-22,"ID","Indonesia","South-East Asia",3205,4283453,5,144206
2022-01-23,"ID","Indonesia","South-East Asia",2925,4286378,14,144220
2022-01-24,"ID","Indonesia","South-East Asia",2927,4289305,7,144227
2022-01-25,"ID","Indonesia","South-East Asia",4878,4294183,20,144247
2022-01-26,"ID","Indonesia","South-East Asia",7010,4301193,7,144254
2022-01-27,"ID","Indonesia","South-East Asia",8077,4309270,7,144261
2022-01-28,"ID","Indonesia","South-East Asia",9905,4319175,7,144268
2022-01-29,"ID","Indonesia","South-East Asia",11588,4330763,17,144285
2022-01-30,"ID","Indonesia","South-East Asia",12422,4343185,18,144303
2022-01-31,"ID","Indonesia","South-East Asia",10185,4353370,17,144320
2022-02-01,"ID","Indonesia","South-East Asia",16021,4369391,28,144348
2022-02-02,"ID","Indonesia","South-East Asia",17895,4387286,25,144373
2022-02-03,"ID","Indonesia","South-East Asia",27197,4414483,38,144411
2022-02-04,"ID","Indonesia","South-East Asia",32211,4446694,42,144453
2022-02-05,"ID","Indonesia","South-East Asia",33729,4480423,44,144497
2022-02-06,"ID","Indonesia","South-East Asia",36057,4516480,57,144554
2022-02-07,"ID","Indonesia","South-East Asia",26121,4542601,82,144636
2022-02-08,"ID","Indonesia","South-East Asia",37492,4580093,83,144719
2022-02-09,"ID","Indonesia","South-East Asia",46843,4626936,65,144784
2022-02-10,"ID","Indonesia","South-East Asia",40618,4667554,74,144858
2022-02-11,"ID","Indonesia","South-East Asia",40489,4708043,100,144958
2022-02-12,"ID","Indonesia","South-East Asia",55209,4763252,107,145065
2022-02-13,"ID","Indonesia","South-East Asia",44526,4807778,111,145176
2022-02-14,"ID","Indonesia","South-East Asia",36501,4844279,145,145321
2022-02-15,"ID","Indonesia","South-East Asia",57049,4901328,134,145455
2022-02-16,"ID","Indonesia","South-East Asia",64718,4966046,167,145622
2022-02-17,"ID","Indonesia","South-East Asia",63956,5030002,206,145828
2022-02-18,"ID","Indonesia","South-East Asia",59635,5089637,216,146044
2022-02-19,"ID","Indonesia","South-East Asia",59384,5149021,158,146202
2022-02-20,"ID","Indonesia","South-East Asia",48484,5197505,163,146365
2022-02-21,"ID","Indonesia","South-East Asia",34418,5231923,176,146541
2022-02-22,"ID","Indonesia","South-East Asia",57491,5289414,257,146798
2022-02-23,"ID","Indonesia","South-East Asia",61488,5350902,227,147025
2022-02-24,"ID","Indonesia","South-East Asia",57426,5408328,317,147342
2022-02-25,"ID","Indonesia","South-East Asia",49447,5457775,244,147586
2022-02-26,"ID","Indonesia","South-East Asia",46643,5504418,258,147844
2022-02-27,"ID","Indonesia","South-East Asia",34976,5539394,229,148073
2022-02-28,"ID","Indonesia","South-East Asia",25054,5564448,262,148335
2022-03-01,"ID","Indonesia","South-East Asia",24728,5589176,325,148660
2022-03-02,"ID","Indonesia","South-East Asia",40920,5630096,376,149036
2022-03-03,"ID","Indonesia","South-East Asia",37259,5667355,232,149268
2022-03-04,"ID","Indonesia","South-East Asia",26347,5693702,328,149596
2022-03-05,"ID","Indonesia","South-East Asia",30156,5723858,322,149918
2022-03-06,"ID","Indonesia","South-East Asia",24867,5748725,254,150172
2021-12-06,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",3109,6134465,76,130200
2021-12-07,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",3356,6137821,77,130277
2021-12-08,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",3514,6141335,79,130356
2021-12-09,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",3309,6144644,90,130446
2021-12-10,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",3228,6147872,78,130524
2021-12-11,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2971,6150843,79,130603
2021-12-12,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",1681,6152524,58,130661
2021-12-13,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2289,6154813,61,130722
2021-12-14,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2706,6157519,42,130764
2021-12-15,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2784,6160303,67,130831
2021-12-16,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2651,6162954,52,130883
2021-12-17,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2500,6165454,63,130946
2021-12-18,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2196,6167650,46,130992
2021-12-19,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",1361,6169011,41,131033
2021-12-20,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",1968,6170979,50,131083
2021-12-21,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2390,6173369,41,131124
2021-12-22,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2413,6175782,43,131167
2021-12-23,"IR","Iran (Islamic Republic of)","Eastern Mediterranean",2103,6177885,44,131211
